0.236634358697943,0.10699684616283145,
0.1831672976525056,0.07841763033913483,
0.04572050593986918,0.030175602538644247,
0.0846533064178692,0.05396565821749796,
0.07545515939769037,0.053342678036054976,
0.24058416879498443,0.10847642409375852,
0.18117667479720442,0.06918973640151072,
0.04632922644124682,0.03188879803761243,
0.0948195259318917,0.060273332554608094,
0.05321713849639568,0.03940349647626834,
0.236634358697943,0.10699684616283145,
0.1831672976525056,0.07841763033913483,
0.04572050593986918,0.030175602538644247,
0.0846533064178692,0.05396565821749796,
0.07545515939769037,0.053342678036054976,
0.24058416879498443,0.10847642409375852,
0.18117667479720442,0.06918973640151072,
0.04632922644124682,0.03188879803761243,
0.0948195259318917,0.060273332554608094,
0.05321713849639568,0.03940349647626834,
