0.3914381524784398,0.3715761450540744,0.583732057416268,
0.3584579647176376,0.3596465306291734,0.5311004784688995,
0.3903841763130195,0.36887809662111937,0.5717703349282297,
0.36411549506432483,0.33099389953609903,0.5287081339712919,
0.3294321461636737,0.3377344684586476,0.5095693779904307,
0.36756404095808476,0.36400941803550185,0.5574162679425837,
0.3703819066342409,0.3433794639259134,0.5502392344497608,
0.42187391350725956,0.3771347479498432,0.5861244019138756,
0.3782773994739906,0.41226855741327156,0.5430622009569378,
0.43083153804884483,0.4293687512116162,0.5861244019138756,
0.5742601233650927,0.42397224715344145,0.7272727272727273,
0.5133998109948839,0.36691134139320664,0.6578947368421053,
0.4092546054133968,0.4733380105864023,0.7009569377990431,
0.3647026403153854,0.4847490267293359,0.6722488038277512,
0.5464055880736022,0.393523361703157,0.6602870813397129,
0.5663847053460507,0.40502826559045957,0.7200956937799043,
0.35196567458622113,0.42340960229099084,0.6698564593301436,
0.37940794587066523,0.5224042050468268,0.6985645933014354,
0.4751111057176296,0.5034748842888378,0.6770334928229665,
0.640288256334726,0.38154558400806343,0.6722488038277512,
0.3856110469638876,0.3760877940827454,0.5765550239234449,
0.37190333902006506,0.36207468979003493,0.562200956937799,
0.3534551434428459,0.32658640238926223,0.5382775119617225,
0.35710056105757126,0.3401390966879829,0.5430622009569378,
0.43587380409867604,0.4331796586168471,0.5885167464114832,
0.4152286366109266,0.38892301942301283,0.5885167464114832,
0.35810747163348317,0.3417754283149865,0.5598086124401914,
0.38686842116251,0.3395682557245689,0.5430622009569378,
0.3607776271279291,0.382728337236534,0.5215311004784688,
0.4264789460087833,0.41512760384742636,0.5956937799043063,
