0.3471638655462185,0.22456102959871974,0.7109826589595376,
0.18497109826589594,0.19753086419753085,0.7398843930635838,
0.22656379844375613,0.2648429127138491,0.653179190751445,
0.2119047619047619,0.26787276590426196,0.7456647398843931,
0.20123087159015302,0.2612047697368421,0.7456647398843931,
0.20255776410049442,0.2789749679135869,0.7109826589595376,
0.274560052019267,0.3143872300944669,0.7803468208092486,
0.18588516746411482,0.26063519813519814,0.6763005780346821,
0.43676470588235294,0.22300819061801935,0.7514450867052023,
0.1893491124260355,0.25,0.7398843930635838,
0.2907658191694599,0.2959486560089334,0.6936416184971098,
0.34492635024549917,0.3671218487394958,0.791907514450867,
0.2898146469681863,0.2947877642104076,0.6878612716763006,
0.3091499311589042,0.301275053686471,0.7283236994219653,
0.2847417962286705,0.31788553414786963,0.7630057803468208,
0.2979943064182195,0.3039952231394364,0.7052023121387283,
0.30414812448459544,0.3196165827147402,0.7687861271676301,
0.32604685857661136,0.3222605646386134,0.7225433526011561,
0.325303226211505,0.37922249750387693,0.7803468208092486,
0.29425540377441295,0.2940932765151515,0.7283236994219653,
0.3220899470899471,0.3119149497545083,0.7225433526011561,
0.3279121863799283,0.29928221288515405,0.7052023121387283,
0.28726222826086956,0.28679378531073446,0.6763005780346821,
0.33392834017834017,0.27886393389442066,0.6994219653179191,
0.28210027100271007,0.270408740942029,0.6936416184971098,
0.32121086538823795,0.34685412626589096,0.7572254335260116,
0.25665892501658927,0.2719994212962963,0.7167630057803468,
0.3385701039002926,0.3118511631188518,0.7052023121387283,
0.30380868750731765,0.3121283438220558,0.7109826589595376,
0.2815552503052503,0.2847180246615087,0.7109826589595376,
