0.1135188904667986,0.08940686676125349,
0.11573586003233895,0.09202375032980757,
0.16366911542346094,0.13169994711507613,
0.1482363223595453,0.11808914777757476,
0.11551668861806472,0.09196453643321177,
0.11496923190374737,0.09058737029385287,
0.11823179761325203,0.09465902745477539,
0.16484494231024713,0.13194965459307703,
0.147134726254863,0.11754071201017409,
0.11606831105124743,0.093672569932808,
0.11446889442265498,0.09141138847906725,
0.1193867887164469,0.09273477872028092,
0.1606232560848836,0.12707308437983472,
0.14612048828060312,0.11124631571102601,
0.11714582632220497,0.09204091437350856,
0.11220604842127747,0.08746236952483048,
0.12052275924968098,0.09072971225879707,
0.16522452014670871,0.1345997510880755,
0.1503451521436278,0.13687978691508979,
0.11879757805443796,0.0925428695911634,
0.13035307930550935,0.1142326096364673,
0.14164795713593728,0.12308459209003843,
0.17267477521473112,0.14290569736015554,
0.1562254535361033,0.13997240719616677,
0.12570329108091283,0.10024269694814202,
0.11862406257857198,0.0945537310023017,
0.1223256490203331,0.09132057531762897,
0.17508380068965446,0.1522267696204918,
0.14393942857112182,0.11448873861675336,
0.16468695646679402,0.14093901466264866,
